stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,location_type,parent_station,zone_id
7453,60161,הרבי מנדבורנא א, רחוב:הרבי מנדבורנא 18 עיר: ביתר עילית רציף:   קומה:  ,31.692317,35.113160,0,,3780
7454,60162,הרב אוירבאך/הרבי מנדבורנא, רחוב:הרב אוירבאך 4 עיר: ביתר עילית רציף:   קומה:  ,31.691430,35.115129,0,,3780
7455,60163,הרב אוירבאך/חלקת יואב, רחוב:הרב אוירבאך 20 עיר: ביתר עילית רציף:   קומה:  ,31.691682,35.112342,0,,3780
7456,60164,כף החיים/מעלות טשכנוב, רחוב:כף החיים 10 עיר: ביתר עילית רציף:   קומה:  ,31.690858,35.109618,0,,3780
7457,60165,כף החיים א, רחוב:כף החיים 30 עיר: ביתר עילית רציף:   קומה:  ,31.690634,35.107331,0,,3780
7458,60166,אגרות משה/מעלות רבי הלל, רחוב:איגרות משה 45 עיר: ביתר עילית רציף:   קומה:  ,31.691804,35.105884,0,,3780
7459,60167,אגרות משה / קנייבסקי, רחוב:איגרות משה 9 עיר: ביתר עילית רציף:   קומה:  ,31.694145,35.109669,0,,3780
7460,60168,בית כנסת סלונים/מפעל הש''ס, רחוב:מפעל הש''ס 31 עיר: ביתר עילית רציף:   קומה:  ,31.695492,35.111269,0,,3780
7461,60169,מפעל הש''ס/מעלות גאוני בריסק, רחוב:מפעל הש''ס 19 עיר: ביתר עילית רציף:   קומה:  ,31.696212,35.112950,0,,3780
7463,60171,הרבי מזוועהיל/מעלות גאוני בריסק, רחוב:הרבי מזוועהיל 25 עיר: ביתר עילית רציף:   קומה:  ,31.695463,35.113514,0,,3780
7464,60172,זוועהיל א, רחוב:הרבי מזוועהיל 9 עיר: ביתר עילית רציף:   קומה:  ,31.693918,35.113503,0,,3780
7465,60173,הרבי מלובביץ/הרבי מנדבורנא, רחוב:הרבי מלובביץ' 10 עיר: ביתר עילית רציף:   קומה:  ,31.691826,35.115870,0,,3780
7466,60174,אש קודש/ריב''ז, רחוב:אש קודש 3 עיר: ביתר עילית רציף:   קומה:  ,31.692670,35.115187,0,,3780
7470,60178,הרב יעקב מוצפי/כנסת מרדכי, רחוב:הרב יעקב מוצפי 13 עיר: ביתר עילית רציף:   קומה:  ,31.697617,35.106210,0,,3780
7471,60179,כנסת יחזקאל א, רחוב:כנסת יחזקאל 29 עיר: ביתר עילית רציף:   קומה:  ,31.694390,35.103181,0,,3780
7472,60180,כנסת מרדכי/כנסת יחזקאל, רחוב:כנסת מרדכי 13 עיר: ביתר עילית רציף:   קומה:  ,31.696351,35.106456,0,,3780
7473,60181,מוצפי א, רחוב:הרב יעקב מוצפי 35 עיר: ביתר עילית רציף:   קומה:  ,31.695154,35.102763,0,,3780
7474,60182,מוצפי ב, רחוב:הרב יעקב מוצפי 21 עיר: ביתר עילית רציף:   קומה:  ,31.696422,35.104958,0,,3780
7475,60183,חב''ד/מוצפי, רחוב:חב''ד 27 עיר: ביתר עילית רציף:   קומה:  ,31.698424,35.108170,0,,3780
7476,60184,ישיבת נזר התלמוד/חב''ד, רחוב:חב''ד 7 עיר: ביתר עילית רציף:   קומה:  ,31.699059,35.110544,0,,3780
7477,60185,לובלין/ דרכי איש, רחוב:החוזה מלובלין 27 עיר: ביתר עילית רציף:   קומה:  ,31.697282,35.104711,0,,3780
7478,60186,לובלין א, רחוב:החוזה מלובלין 11 עיר: ביתר עילית רציף:   קומה:  ,31.698999,35.107085,0,,3780
7479,60187,הרב יעקב מוצפי/אדמורי ויז'ניץ, רחוב:הרב יעקב מוצפי 38 עיר: ביתר עילית רציף:   קומה:  ,31.695471,35.101628,0,,3780
7480,60188,לובלין א, רחוב:החוזה מלובלין 26 עיר: ביתר עילית רציף:   קומה:  ,31.698506,35.105997,0,,3780
7481,60189,דרכי איש/החוזה מלובלין, רחוב:דרכי אי''ש  עיר: ביתר עילית רציף:   קומה:  ,31.697217,35.104009,0,,3780
7482,60190,חב''ד/ מעזריטש, רחוב:חב''ד 2 עיר: ביתר עילית רציף:   קומה:  ,31.700043,35.112311,0,,3780
7483,60191,ישיבת נזר התלמוד/חב''ד, רחוב:חב''ד 8 עיר: ביתר עילית רציף:   קומה:  ,31.699144,35.110504,0,,3780
7484,60192,כנסת מרדכי/הרב יעקב מוצפי, רחוב:כנסת מרדכי 4 עיר: ביתר עילית רציף:   קומה:  ,31.697969,35.107576,0,,3780
7485,60193,מוצפי ב, רחוב:הרב יעקב מוצפי 18 עיר: ביתר עילית רציף:   קומה:  ,31.697065,35.105443,0,,3780
7486,60194,כנסת מרדכי/הרב אבא שאול, רחוב:כנסת מרדכי 36 עיר: ביתר עילית רציף:   קומה:  ,31.694551,35.104952,0,,3780
7487,60195,כנסת מרדכי/כנסת יחזקאל, רחוב:כנסת מרדכי  עיר: ביתר עילית רציף:   קומה:  ,31.695760,35.105894,0,,3780
7488,60196,כנסת יחזקאל/כנסת מרדכי, רחוב:כנסת יחזקאל 2 עיר: ביתר עילית רציף:   קומה:  ,31.695979,35.105450,0,,3780
7489,60197,כנסת יחזקאל א, רחוב:כנסת יחזקאל 14 עיר: ביתר עילית רציף:   קומה:  ,31.694791,35.104074,0,,3780
7490,60198,בית כנסת ויז'ניץ/קדושת לוי, רחוב:קדושת לוי 39 עיר: ביתר עילית רציף:   קומה:  ,31.705541,35.115822,0,,3780
7491,60199,בית  כנסת באיאן/קדושת לוי, רחוב:קדושת לוי 36 עיר: ביתר עילית רציף:   קומה:  ,31.705692,35.116001,0,,3780
7492,60200,כנסת יחזקאל/כנסת מרדכי, רחוב:כנסת יחזקאל 1 עיר: ביתר עילית רציף:   קומה:  ,31.695870,35.105476,0,,3780
7493,60201,חב''ד/ מעזריטש, רחוב:חב''ד 1 עיר: ביתר עילית רציף:   קומה:  ,31.699849,35.112169,0,,3780
7494,60202,משך חוכמה ג, רחוב:משך חכמה 64 עיר: מודיעין עילית רציף:   קומה:  ,31.933055,35.039618,0,,3797
7495,60203,משך חוכמה א, רחוב:משך חכמה 32 עיר: מודיעין עילית רציף:   קומה:  ,31.934401,35.040596,0,,3797
7496,60204,משך חוכמה ז, רחוב:משך חכמה  עיר: מודיעין עילית רציף:   קומה:  ,31.935189,35.042064,0,,3797
7497,60206,משך חוכמה ד, רחוב:משך חכמה 33 עיר: מודיעין עילית רציף:   קומה:  ,31.932416,35.039406,0,,3797
7498,60207,חפץ חיים/אבני נזר, רחוב:מעלות שמחה  עיר: מודיעין עילית רציף:   קומה:  ,31.929641,35.039405,0,,3797
7499,60210,אבני נזר ז, רחוב:אבני נזר 39 עיר: מודיעין עילית רציף:   קומה:  ,31.933124,35.040652,0,,3797
7500,60212,אבני נזר-י, רחוב:אבני נזר 29 עיר: מודיעין עילית רציף:   קומה:  ,31.934348,35.041946,0,,3797
7501,60213,אבני נזר ב, רחוב:אבני נזר 12 עיר: מודיעין עילית רציף:   קומה:  ,31.934904,35.043443,0,,3797
7502,60214,אבני נזר ח, רחוב:אבני נזר 17 עיר: מודיעין עילית רציף:   קומה:  ,31.934838,35.043789,0,,3797
7503,60216,אבני נזר/חפץ חיים, רחוב:אבני נזר 9 עיר: מודיעין עילית רציף:   קומה:  ,31.934707,35.045061,0,,3797
7504,60217,חפץ חיים/נתיבות המשפט, רחוב:חפץ חיים  עיר: מודיעין עילית רציף:   קומה:  ,31.933641,35.046220,0,,3797
7505,60222,אור החיים ג, רחוב:אור החיים 18 עיר: מודיעין עילית רציף:   קומה:  ,31.931998,35.041735,0,,3797
7506,60223,אור החיים ד, רחוב:אור החיים 21 עיר: מודיעין עילית רציף:   קומה:  ,31.932207,35.041945,0,,3797
7507,60224,אור החיים ז, רחוב:אור החיים  עיר: מודיעין עילית רציף:   קומה:  ,31.931284,35.040893,0,,3797
7508,60225,אור החיים/אוהלי ספר, רחוב:אור החיים  עיר: מודיעין עילית רציף:   קומה:  ,31.931226,35.041007,0,,3797
7509,60226,אבני נזר/אור החיים, רחוב:אבני נזר 34 עיר: מודיעין עילית רציף:   קומה:  ,31.931486,35.039770,0,,3797
7510,60227,מרכז קסם/אבני נזר, רחוב:אבני נזר 42 עיר: מודיעין עילית רציף:   קומה:  ,31.930275,35.039160,0,,3797
7511,60228,חפץ חיים/קצות חושן, רחוב:מעלות שמחה  עיר: מודיעין עילית רציף:   קומה:  ,31.930062,35.041693,0,,3797
7512,60229,חפץ חיים ז, רחוב:חפץ חיים 17 עיר: מודיעין עילית רציף:   קומה:  ,31.930769,35.043667,0,,3797
7514,60233,מסילת יוסף ב, רחוב:מסילת יוסף 28 עיר: מודיעין עילית רציף:   קומה:  ,31.930097,35.043896,0,,3797
7515,60234,מסילת יוסף/מרומי שדה, רחוב:מסילת יוסף 44 עיר: מודיעין עילית רציף:   קומה:  ,31.927997,35.043064,0,,3797
7516,60237,גן ילדים/נתיבות המשפט, רחוב:נתיבות המשפט  עיר: מודיעין עילית רציף:   קומה:  ,31.927233,35.040124,0,,3797
7517,60238,נתיבות המשפט ח, רחוב:נתיבות המשפט  עיר: מודיעין עילית רציף:   קומה:  ,31.926131,35.041184,0,,3797
7518,60239,נתיבות המשפט י''ג, רחוב:נתיבות המשפט  עיר: מודיעין עילית רציף:   קומה:  ,31.925014,35.041574,0,,3797
7519,60240,נתיבות המשפט/מסילת יוסף, רחוב:נתיבות המשפט  עיר: מודיעין עילית רציף:   קומה:  ,31.926719,35.040945,0,,3797
7520,60241,נתיבות המשפט ז, רחוב:נתיבות המשפט 76 עיר: מודיעין עילית רציף:   קומה:  ,31.924960,35.042636,0,,3797
7521,60243,כיכר בית תפילה/נתיבות המשפט, רחוב:נתיבות המשפט 66 עיר: מודיעין עילית רציף:   קומה:  ,31.925649,35.043746,0,,3797
7522,60244,נתיבות המשפט ה, רחוב:נתיבות המשפט 56 עיר: מודיעין עילית רציף:   קומה:  ,31.926919,35.045082,0,,3797
7523,60245,נתיבות המשפט י''ז, רחוב:נתיבות המשפט 56 עיר: מודיעין עילית רציף:   קומה:  ,31.926848,35.045168,0,,3797
7524,60247,נתיבות המשפט/כיכר גפן, רחוב:נתיבות המשפט 46 עיר: מודיעין עילית רציף:   קומה:  ,31.928320,35.044715,0,,3797
7525,60248,נתיבות המשפט/מרומי שדה, רחוב:נתיבות המשפט 34 עיר: מודיעין עילית רציף:   קומה:  ,31.930241,35.045068,0,,3797
7526,60249,נתיבות המשפט, רחוב:נתיבות המשפט 31 עיר: מודיעין עילית רציף:   קומה:  ,31.931014,35.045786,0,,3797
7527,60250,נתיבות המשפט כ, רחוב:נתיבות המשפט 13 עיר: מודיעין עילית רציף:   קומה:  ,31.932535,35.047183,0,,3797
7529,60252,נתיבות המשפט/חת''ם סופר, רחוב:נתיבות המשפט 6 עיר: מודיעין עילית רציף:   קומה:  ,31.933289,35.047465,0,,3797
7530,60253,מעזריטש/בתי ספר, רחוב:המגיד ממעזריטש 59 עיר: ביתר עילית רציף:   קומה:  ,31.700446,35.111474,0,,3780
7531,60254,חפץ חיים/אבני נזר, רחוב:חפץ חיים 2 עיר: מודיעין עילית רציף:   קומה:  ,31.934339,35.046636,0,,3797
7532,60255,דרך קרית ספר/חפץ חיים, רחוב:שדרות בית הלל  עיר: מודיעין עילית רציף:   קומה:  ,31.934659,35.047979,0,,3797
7533,60256,אבי עזרי ב, רחוב:אבי עזרי 3 עיר: מודיעין עילית רציף:   קומה:  ,31.923170,35.051370,0,,3797
7534,60257,אבי עזרי א, רחוב:אבי עזרי 26 עיר: מודיעין עילית רציף:   קומה:  ,31.923378,35.053289,0,,3797
7535,60258,כיכר נאות הפסגה/הריטב''א, רחוב:הריטב''א 1 עיר: מודיעין עילית רציף:   קומה:  ,31.928288,35.046432,0,,3797
7536,60261,חפץ חיים ג, רחוב:חפץ חיים 22 עיר: מודיעין עילית רציף:   קומה:  ,31.930696,35.043362,0,,3797
7537,60262,חפץ חיים/קצות חושן, רחוב:מעלות שמחה  עיר: מודיעין עילית רציף:   קומה:  ,31.930207,35.041698,0,,3797
7538,60263,חפץ חיים/אבני נזר, רחוב:מעלות שמחה 23 עיר: מודיעין עילית רציף:   קומה:  ,31.929468,35.039428,0,,3797
7541,60266,מסילת ישרים-ג, רחוב:מסילת ישרים  עיר: מודיעין עילית רציף:   קומה:  ,31.931171,35.037822,0,,3797
7542,60267,צומת אלון שבות, רחוב:  עיר: אלון שבות רציף:   קומה:  ,31.655330,35.122333,0,,3604
7543,60268,מרכז מסחרי/שדרות יחזקאל, רחוב:שדרות יחזקאל  עיר: מודיעין עילית רציף:   קומה:  ,31.937074,35.038270,0,,3797
7544,60269,צומת אלעזר, רחוב:60  עיר: גוש עציון רציף:   קומה:  ,31.662222,35.145206,0,,12387
7545,60270,שד. יחזקאל/רב ושמואל, רחוב:שדרות יחזקאל  עיר: מודיעין עילית רציף:   קומה:  ,31.938540,35.037621,0,,3797
7546,60271,מכבי אש/שדרות יחזקאל, רחוב:שדרות יחזקאל 9 עיר: מודיעין עילית רציף:   קומה:  ,31.937523,35.036855,0,,3797
7547,60272,רשב''י ד, רחוב:רבי שמעון בר יוחאי 7 עיר: מודיעין עילית רציף:   קומה:  ,31.937474,35.038865,0,,3797
7548,60276,רשב''י ב, רחוב:רבי שמעון בר יוחאי 31 עיר: מודיעין עילית רציף:   קומה:  ,31.937254,35.043655,0,,3797
7549,60277,רשב''י ו, רחוב:רבי שמעון בר יוחאי 30 עיר: מודיעין עילית רציף:   קומה:  ,31.937103,35.044334,0,,3797
7550,60278,רשב''י א, רחוב:רבי שמעון בר יוחאי 47 עיר: מודיעין עילית רציף:   קומה:  ,31.937846,35.045999,0,,3797
7551,60279,יהודה הנשיא/יחזקאל, רחוב:רבי יהודה הנשיא 2 עיר: מודיעין עילית רציף:   קומה:  ,31.938428,35.039605,0,,3797
7552,60280,תיבות דואר/יהודה הנשיא, רחוב:רבי יהודה הנשיא 12 עיר: מודיעין עילית רציף:   קומה:  ,31.939044,35.040886,0,,3797
7553,60281,יהודה הנשיא ה, רחוב:רבי יהודה הנשיא 22 עיר: מודיעין עילית רציף:   קומה:  ,31.938451,35.043513,0,,3797
7554,60282,יהודה הנשיא / רשב''י, רחוב:רבי יהודה הנשיא 30 עיר: מודיעין עילית רציף:   קומה:  ,31.939040,35.045744,0,,3797
7555,60285,ישיבת מיר/רבי עקיבא, רחוב:רבי עקיבא 22 עיר: מודיעין עילית רציף:   קומה:  ,31.940423,35.043116,0,,3797
7556,60286,רבי עקיבא ד, רחוב:רבי עקיבא 4 עיר: מודיעין עילית רציף:   קומה:  ,31.939614,35.039097,0,,3797
7557,60287,שד. יחזקאל/רב ושמואל, רחוב:שדרות יחזקאל  עיר: מודיעין עילית רציף:   קומה:  ,31.939022,35.036677,0,,3797
7558,60288,שד. יחזקאל/רב ושמואל, רחוב:שדרות יחזקאל  עיר: מודיעין עילית רציף:   קומה:  ,31.938154,35.036268,0,,3797
7559,60290,דרך קרית ספר/תחנת מעבר, רחוב:שדרות בית הלל  עיר: מודיעין עילית רציף:   קומה:  ,31.936614,35.037494,0,,3797
7561,60292,צומת חשמונאים-דרום, רחוב:446  עיר: מטה בנימין רציף:   קומה:  ,31.929862,35.025203,0,,12724
7562,60294,דרך קרית ספר/446, רחוב:שדרות בית הלל  עיר: מודיעין עילית רציף:   קומה:  ,31.936621,35.035453,0,,3797
7564,60296,צומת אלעזר, רחוב:60  עיר: גוש עציון רציף:   קומה:  ,31.661051,35.145577,0,,12388
7566,60298,חפץ חיים/נודע ביהודה, רחוב:חפץ חיים 1 עיר: מודיעין עילית רציף:   קומה:  ,31.934588,35.047039,0,,3797
7567,60299,דרך קרית ספר/מסילת ישרים, רחוב:שדרות בית הלל  עיר: מודיעין עילית רציף:   קומה:  ,31.936270,35.039121,0,,3797
7568,60300,מסילת ישרים/אוהלי דבורה, רחוב:מסילת ישרים  עיר: מודיעין עילית רציף:   קומה:  ,31.930065,35.037756,0,,3797
7569,60301,גן ילדים/נתיבות המשפט, רחוב:נתיבות המשפט  עיר: מודיעין עילית רציף:   קומה:  ,31.927232,35.040465,0,,3797
7570,60302,נתיבות המשפט/חפץ חיים, רחוב:נתיבות המשפט  עיר: מודיעין עילית רציף:   קומה:  ,31.928716,35.039080,0,,3797
7571,60303,רבי עקיבא/יהודה הנשיא, רחוב:רבי עקיבא 30 עיר: מודיעין עילית רציף:   קומה:  ,31.940395,35.045030,0,,3797
7572,60304,רבי עקיבא א, רחוב:רבי עקיבא 35 עיר: מודיעין עילית רציף:   קומה:  ,31.940182,35.044726,0,,3797
